file name,PR interval duration entropy,P wave duration entropy,QT interval duration entropy,T wave duration entropy,Heart rate,Mean duration or PR interval,Mean duration of P wave,Mean duration of QT interval,Mean duration of RR interval,Mean duration of T wave,Mean duration of QRS complex,Mean amplitude of P wave,Mean apmlitude of QRS complex,Mean amplitude of T wave,RR differences greater than 20 ms,RR differences greater than 50 ms,Root mean square of RR differences,Standard deviation for PR interval duration,Standard deviation for P wave duration,Standard deviation for QT interval duration,Standard deviation for RR differences,Standard deviation for RR interval duration,Standard deviation for T wave,Standard deviation for P wave amplitude,Standard deviation for QRS complex apmplitude,Standard Deviation for T wave amplitude,Standard Deviation for QRS complex duration,Mean aplitude of left segment,Mean amplitude of mid segment,Mean amplitude of right segment,Variance of amplitude of left segment,Variance of amplitude of mid segment,Variance of amplitude of right segment,Skew of amplitude of left segment,Skew of aplitude mid segment,Skew of amplitude right segment,Kurtosis of amplitude on left segment ,Kurtosis of amplitude on mid segment,Kurtosis of amplitude on right segment,Mean wavelet detail coeficient on left segment,Mean wavelet detail coeficient on mid segment,Mean wavelet detail coeficient on right segment,Mean kurtosis on wavelet detail coeficient on left seg.,Mean kurtosis on wavelet detail coeficient on mid seg.,Mean kurtosis on wavelet detail coeficient on right seg.,Mean skew on wavelet detail coeficient on left segment,Mean skew on wavelet detail coeficient on mid segment,Mean skew on wavelet detail coeficient on right segment,Mean std of wavelet detail coefficients from left seg,Mean std of wavelet detail coefficients from mid seg,Mean std of wavelet detail coefficients from right seg
bn_img_87,3.59281320154,3.50413696539,3.40861491524,3.3509297408,70,0.17918699187,0.0965833333333,0.529791666667,0.855144927536,0.272083333333,0.101956521739,0.0365375,0.239304347826,0.264984375,0.377777777778,0.222222222222,0.221909780355,0.0166060766591,0.0140532222481,0.0393606675855,0.221713417515,54.4892117451,0.0434833141689,0.0863990297616,0.563292065318,0.244026205188,0.0500993027759,0.0352459791864,0.0733391089109,0.0319866607381,0.00937839550181,0.0126152661933,0.00238481974203,4.32370509569,2.03043554027,-1.6412187294,28.7413028283,12.8857828858,5.58565741659,0.0,0.0,0.0,-3.0,-3.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0
bn_img_88,3.29351634195,3.40942894357,2.95856855789,2.98285513475,133,0.152444444444,0.521274509804,0.969523809524,0.46368627451,0.694444444444,0.654756097561,0.0332205882353,-0.140920731707,0.0350476190476,0.488095238095,0.428571428571,0.23830780194,0.0658501853724,0.370185446113,0.497007218619,0.238174282514,51.5457588897,0.450617839627,0.26376705942,0.605695913349,0.171630895817,0.4193743018,0.163528735632,0.38064957265,0.171526315789,0.0636308238869,0.00774648403828,0.0195810914127,0.89074456863,0.65033914385,0.792435660254,-0.0641773251382,-0.796881446225,-1.36481432638,0.0,0.0,0.0,-3.0,-3.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0
bn_img_89,2.83078124015,2.97154093076,2.63112981365,2.77324863862,133,0.148421052632,0.323043478261,0.404444444444,0.455517241379,0.217037037037,0.279568627451,0.22102173913,0.00607647058824,0.0829444444444,0.186046511628,0.162790697674,0.167528006837,0.0427199286671,0.33516296857,0.173553990603,0.167506034932,32.4904327514,0.174305992081,0.434157241558,0.567555229268,0.343043441082,0.234458234214,0.303730538922,0.0337461538462,0.2090875,0.0843726878698,0.0219782971006,0.0265147798438,1.26105391288,-1.85320760733,1.0112323692,0.269443483654,4.55691533916,3.39966529804,0.0,0.0,0.0,-3.0,-3.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0
bn_img_9,3.04455107068,3.10774069926,3.11496794221,3.05394175885,62,0.187179487179,0.181111111111,0.602592592593,0.984166666667,0.307654320988,0.28963963964,0.0590925925926,-0.463581081081,0.0243148148148,0.410256410256,0.410256410256,0.694910886086,0.136718852787,0.241749453679,0.333032374424,0.693978652466,133.312368143,0.324535520975,0.0931621482742,0.564082147476,0.206311708979,0.342285011795,0.268871635611,0.312400885936,0.267553530752,0.00157923818097,0.0135895668652,0.00115824789376,-2.74020339425,4.0656399446,-0.0392254075981,14.5192352984,20.279858428,10.8814665372,0.0,0.0,0.0,-3.0,-3.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0
bn_img_90,3.05940251466,3.10533010654,2.75464655465,2.75187513988,135,0.145797101449,0.314938271605,0.404259259259,0.44531835206,0.22,0.283914728682,0.159185185185,-0.0395697674419,0.0590789473684,0.227272727273,0.204545454545,0.182468345117,0.0299309574491,0.300343247216,0.176120068316,0.182450164271,34.2675261813,0.169298518316,0.417678042502,0.490900271469,0.325342623575,0.228151311968,0.134290322581,-0.0585294117647,0.0321923076923,0.0531732060354,0.0054961550173,0.00219023224852,1.14771642652,-0.874082390986,-1.18103194499,0.476298841965,0.490375236198,0.442375388531,0.0,0.0,0.0,-3.0,-3.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0
bn_img_93,2.41148386799,2.52405511373,2.22329343931,2.21836040047,43,0.423333333333,0.407380952381,0.81303030303,1.1468627451,0.571515151515,0.404479166667,0.0804285714286,0.200515625,-0.0102727272727,0.545454545455,0.545454545455,1.46840026103,0.871849885142,0.915234533713,0.976150400882,1.46616393699,284.379297374,1.00788944764,0.391922316334,0.787384520148,0.518285256821,0.613907458516,-0.205240310078,-0.291913580247,-0.280163009404,0.103127391863,0.172976803231,0.107282577817,-0.492425289504,0.758309866989,-0.225388901008,-0.369523898745,0.615702999473,-0.25780800537,0.0,0.0,0.0,-3.0,-3.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0
bn_img_94,2.67648165319,2.71640277891,1.85627012819,1.94012982046,50,0.158039215686,0.160392156863,0.739047619048,1.30977777778,0.4525,0.301264367816,-0.0184411764706,-0.0309827586207,-0.026875,0.51724137931,0.51724137931,2.2707196692,0.068083559037,0.118481031012,0.848508896205,2.26999807061,396.431913728,0.780764849362,0.239600640917,0.549293189766,0.111803888014,0.322131804481,0.048972972973,-0.100598984772,-0.0379237288136,0.146800574559,0.0474988696436,0.00140682469118,-0.117085325548,-1.97795514035,1.38067253032,0.801964304159,2.28224014346,0.161797053615,0.0,0.0,0.0,-3.0,-3.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0
bn_img_95,2.7179415449,2.6354778205,2.30725274533,2.19664361303,158,0.143958333333,0.270416666667,0.506666666667,0.3949,0.301212121212,0.383131313131,0.37746875,0.0577272727273,0.0195,0.434343434343,0.333333333333,0.260777134359,0.0671774055724,0.186647599473,0.21931021339,0.260767665812,53.9153883414,0.199652590829,0.319100712391,0.557418754658,0.220847335176,0.244249609305,0.0106504854369,0.0768636363636,-0.0267557251908,0.00123323706287,0.00447698140496,0.0120641540703,-1.10077388883,-0.238102683746,-1.75650114708,0.477299904558,-0.728224123296,3.62556689129,0.0,0.0,0.0,-3.0,-3.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0
bn_img_96,2.19171626024,2.12171913614,2.25002874895,2.25002874895,111,0.207333333333,0.317,0.67,0.411354166667,0.467575757576,0.518222222222,0.37235,0.0398166666667,0.0518636363636,0.452631578947,0.357894736842,0.302227403636,0.118919206934,0.231897726499,0.365996632981,0.30219758151,59.1589627834,0.335092602636,0.294230441151,0.554635743579,0.266382081273,0.2933582481,0.00369620253165,0.0292112676056,-0.00455729166667,0.00126048998558,0.00271149057727,0.010826517551,-0.946811322282,0.0750806299672,-2.00760734584,-0.188908104175,-1.15985843282,4.96317662313,0.0,0.0,0.0,-3.0,-3.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0
bn_img_97,1.58109375017,1.5910955636,1.32966134885,1.38629436112,91,0.158,0.0973333333333,0.346666666667,0.630952380952,0.1225,0.199444444444,-0.047,0.0289166666667,-0.055,0.451612903226,0.403225806452,0.299084924586,0.0355652764489,0.0143604394857,0.0385861230093,0.299018768569,64.5589256051,0.0227760839479,0.165022119729,0.194541644356,0.127912079179,0.0633455153976,-0.293435643564,-0.296045454545,-0.313993197279,0.00882381021468,0.0031960130854,0.00619448294692,-0.110528711186,-0.561078069012,-1.33535540658,-0.872576833063,-0.198830798237,1.84459476663,0.0,0.0,0.0,-3.0,-3.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0
bn_img_99,0.0,0.0,1.05492016799,1.05492016799,130,0.1,0.173333333333,0.347777777778,0.439333333333,0.132222222222,0.196666666667,0.176,0.363375,0.121833333333,0.314606741573,0.213483146067,0.131840424863,0.0,0.0,0.0279329001999,0.131805516746,42.9573949138,0.0547271571379,0.0,0.0310993870518,0.0445090502657,0.0435889894354,0.184,0.113757575758,0.0585,5e-06,0.00741648668503,2.525e-05,1.788854382,-0.704602228382,2.08621109864e-15,1.2,0.450596544694,-1.33967258112,0.0,0.0,0.0,-3.0,-3.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0
